Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
69	:	1698176971.583	  6388.002	0	0	0	0	python3 runNERSingleFile.py dSplit16 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
84	:	1698176971.949	  6392.634	0	0	0	0	python3 runNERSingleFile.py dSplit3 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
87	:	1698176972.126	  6396.605	0	0	0	0	python3 runNERSingleFile.py dSplit32 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
67	:	1698176971.528	  6415.798	0	0	0	0	python3 runNERSingleFile.py dSplit158 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
99	:	1698176972.770	  6421.791	0	0	0	0	python3 runNERSingleFile.py dSplit43 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
50	:	1698176970.896	  6428.841	0	0	0	0	python3 runNERSingleFile.py dSplit142 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
33	:	1698176970.443	  6430.253	0	0	0	0	python3 runNERSingleFile.py dSplit127 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
148	:	1698176975.145	  6435.759	0	0	0	0	python3 runNERSingleFile.py dSplit88 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
79	:	1698176971.740	  6455.175	0	0	0	0	python3 runNERSingleFile.py dSplit25 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
138	:	1698176974.387	  6461.392	0	0	0	0	python3 runNERSingleFile.py dSplit79 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
7	:	1698176970.010	  6468.160	0	0	0	0	python3 runNERSingleFile.py dSplit103 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
85	:	1698176972.036	  6468.220	0	0	0	0	python3 runNERSingleFile.py dSplit30 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
70	:	1698176971.596	  6469.949	0	0	0	0	python3 runNERSingleFile.py dSplit17 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
128	:	1698176973.867	  6469.570	0	0	0	0	python3 runNERSingleFile.py dSplit7 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
135	:	1698176974.276	  6469.249	0	0	0	0	python3 runNERSingleFile.py dSplit76 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
83	:	1698176971.935	  6475.206	0	0	0	0	python3 runNERSingleFile.py dSplit29 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
142	:	1698176974.821	  6475.296	0	0	0	0	python3 runNERSingleFile.py dSplit82 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
46	:	1698176970.694	  6486.078	0	0	0	0	python3 runNERSingleFile.py dSplit139 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
155	:	1698176975.553	  6499.539	0	0	0	0	python3 runNERSingleFile.py dSplit94 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
132	:	1698176974.208	  6520.837	0	0	0	0	python3 runNERSingleFile.py dSplit73 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
101	:	1698176972.827	  6523.664	0	0	0	0	python3 runNERSingleFile.py dSplit45 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
30	:	1698176970.387	  6535.726	0	0	0	0	python3 runNERSingleFile.py dSplit124 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
126	:	1698176973.787	  6540.493	0	0	0	0	python3 runNERSingleFile.py dSplit68 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
60	:	1698176971.163	  6569.479	0	0	0	0	python3 runNERSingleFile.py dSplit151 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
120	:	1698176973.470	  6568.677	0	0	0	0	python3 runNERSingleFile.py dSplit62 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
93	:	1698176972.520	  6570.638	0	0	0	0	python3 runNERSingleFile.py dSplit38 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
42	:	1698176970.619	  6584.495	0	0	0	0	python3 runNERSingleFile.py dSplit135 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
31	:	1698176970.396	  6588.071	0	0	0	0	python3 runNERSingleFile.py dSplit125 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
40	:	1698176970.585	  6595.631	0	0	0	0	python3 runNERSingleFile.py dSplit133 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
61	:	1698176971.176	  6595.843	0	0	0	0	python3 runNERSingleFile.py dSplit152 /shared/3/projects/benlitterer/podcastData/NER/finishedSplits/
