Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
32	:	1695823577.885	  4462.917	0	450227	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://abacuswealth.com/podcast-download/31000/if-money-were-easy-how-financial-advisors-manage-their-own-money.mp3
36	:	1695825520.078	  2628.064	0	269399	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://abacuswealth.com/podcast-download/31534/if-money-were-easy-finding-your-moneyzen-with-manisha-thakor.mp3
1	:	1695822427.280	  6257.792	0	514832	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/3c3e73af-49ff-41a2-9d84-f83c51a6de9d/stream.mp3
33	:	1695825251.545	  3566.487	0	348581	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://abacuswealth.com/podcast-download/30786/if-money-were-easy-money-and-mindfulness-with-spencer-sherman.mp3
4	:	1695822427.289	  6507.332	0	627018	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/3e117127-2451-4717-ba7f-b031b0acbe8d/stream.mp3
8	:	1695822427.300	  6516.492	0	591486	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/5af8bdeb-a9f9-4740-b1ba-6d22bf2c0755/stream.mp3
34	:	1695825308.642	  3954.210	0	298797	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://abacuswealth.com/podcast-download/30781/if-money-were-easy-divorce-and-your-money-how-to-maintain-your-financial-health-with-lara-lamb.mp3
13	:	1695822427.313	  8072.299	0	821175	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/a1ce3068-101f-4eb8-b909-fdaff6ee12a1/stream.mp3
2	:	1695822427.284	  8170.819	0	667897	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/27e662c8-bea5-4b93-bb57-3fa15853b336/stream.mp3
21	:	1695822427.339	  8622.053	0	903851	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/fb45b1f8-39d0-4e39-b44d-b3332a405b4b/stream.mp3
22	:	1695822427.343	  9016.213	0	866975	0	0	bash ~/projects/testing/podcasts/mixedTranscription/transcribeOne.sh https://audio1.redcircle.com/episodes/fedb5191-bc43-4ed5-a6e6-bc6a17fa5b1f/stream.mp3
